,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,cost,state_code,county,state_name,region name,lat,budget
169,SO - 0004885,2014-01-04,Jaxbean Group,Distributor,Product 2,8,1139.0,9112.0,501.16,CA,Los Angeles County,California,Los Angeles,34.05223,
170,SO - 0005897,2014-01-04,Pixoboo Corp,Wholesale,Product 2,12,857.6,10291.2,548.864,MO,St. Louis city,Missouri,St. Louis,38.62727,
171,SO - 0010083,2014-01-04,Shuffledri Group,Distributor,Product 6,10,1192.6000000000001,11926.000000000002,954.0800000000002,FL,Sumter County/Marion County,Florida,The Villages,28.89895,
172,SO - 0010369,2014-01-04,Aibox Company,Wholesale,Product 14,11,6492.3,71415.3,3895.38,CA,San Bernardino County,California,Highland,34.12834,
173,SO - 0001080,2014-01-04,Buzzbean Group,Distributor,Product 26,7,3886.0,27202.0,2215.02,CA,Orange County,California,Santa Ana,33.74557,
174,SO - 0001979,2014-01-04,Yombu Corp,Distributor,Product 2,12,1835.8,22029.6,1193.27,CA,Riverside County,California,Eastvale,33.96358,
175,SO - 0003540,2014-01-04,Zoonoodle Ltd,Export,Product 4,5,1078.7,5393.5,528.563,IL,Will County/DuPage County,Illinois,Naperville,41.74917,
176,SO - 0005049,2014-01-04,Jabbercube Corp,Export,Product 2,10,3343.3,33433.0,2240.0110000000004,VA,Virginia Beach city,Virginia,Virginia Beach,36.85293,
177,SO - 0006302,2014-01-04,Pfizer Corp,Export,Product 18,10,3953.0,39530.0,3360.0499999999997,MA,Norfolk County,Massachusetts,Brookline,42.32385,
178,SO - 0006801,2014-01-04,Mycone Ltd,Distributor,Product 26,9,1072.0,9648.0,621.76,IN,Clark County,Indiana,Jeffersonville (Township),38.31459,
179,SO - 0007533,2014-01-04,ALK-Abello Ltd,Wholesale,Product 4,6,2371.8,14230.800000000001,1209.6180000000002,WA,King County,Washington,Redmond,47.67399,
180,SO - 0003174,2014-01-04,Yombu Corp,Distributor,Product 15,11,6150.6,67656.6,4920.4800000000005,CA,Orange County,California,Westminster,33.75918,
181,SO - 0003330,2014-01-04,Walgreen Corp,Export,Product 5,9,1306.5,11758.5,535.665,IA,Black Hawk County,Iowa,Waterloo,42.49276,
182,SO - 0006166,2014-01-04,Buzzbean Group,Wholesale,Product 2,9,6458.8,58129.200000000004,5489.98,IL,Cook County,Illinois,Bloom,41.51591,
183,SO - 0006226,2014-01-04,GOOD Ltd,Wholesale,Product 15,9,1125.6000000000001,10130.400000000001,810.432,FL,Lee County,Florida,Bonita Springs,26.33981,
184,SO - 0007158,2014-01-04,True Ltd,Wholesale,Product 23,8,2479.0,19832.0,1884.04,IN,Lake County,Indiana,North,41.61329,
185,SO - 0008762,2014-01-04,Browsebug Company,Wholesale,Product 8,9,3892.7000000000003,35034.3,2257.766,CA,Marin County,California,Novato,38.10742,
186,SO - 000848,2014-01-05,Army Group,Wholesale,Product 15,9,2217.7000000000003,19959.300000000003,1596.7440000000001,IN,Allen County,Indiana,Wayne,41.05238,
187,SO - 0002922,2014-01-05,Janyx Group,Wholesale,Product 25,6,247.9,1487.4,123.95,WA,King County,Washington,Federal Way,47.32232,
188,SO - 0004967,2014-01-05,Valeant Corp,Distributor,Product 16,12,3845.8,46149.600000000006,2230.564,MA,Essex County,Massachusetts,Peabody,42.52787,
189,SO - 0005582,2014-01-05,MEIJER Corp,Wholesale,Product 3,7,2539.3,17775.100000000002,1625.152,TX,Harris County,Texas,Pasadena,29.69106,
190,SO - 0005751,2014-01-05,Zava Group,Wholesale,Product 2,5,1943.0,9715.0,1651.55,NC,Durham County/Orange County,North Carolina,Chapel Hill,35.92812,
191,SO - 0006419,2014-01-05,Skiptube Ltd,Distributor,Product 14,10,1058.6000000000001,10586.000000000002,666.9180000000001,IL,Cook County,Illinois,Oak Park,41.88503,
192,SO - 0008408,2014-01-05,Gabvine Ltd,Distributor,Product 26,7,3966.4,27764.8,2379.84,NJ,Monmouth County,New Jersey,Howell,40.18205,
193,SO - 0009501,2014-01-05,Realbuzz Ltd,Wholesale,Product 13,11,783.9,8622.9,399.789,CA,San Bernardino County,California,Colton,34.0739,
194,SO - 0001410,2014-01-05,Zoomzone Corp,Distributor,Product 14,7,180.9,1266.3,85.023,NY,Westchester County,New York,Mount Vernon,40.9126,
195,SO - 0002573,2014-01-05,Aromaticos Company,Distributor,Product 20,7,5306.400000000001,37144.8,4351.2480000000005,NJ,Middlesex County,New Jersey,New Brunswick,40.48622,
196,SO - 0004669,2014-01-05,ALK-Abello Ltd,Distributor,Product 21,10,6210.900000000001,62109.00000000001,2857.0140000000006,IN,Tippecanoe County,Indiana,Lafayette,40.4167,
197,SO - 0005733,2014-01-05,Realbuzz Ltd,Wholesale,Product 17,11,2726.9,29995.9,1636.14,CA,Alameda County,California,Pleasanton,37.66243,
198,SO - 0007362,2014-01-05,Rhynoodle Ltd,Export,Product 19,6,1031.8,6190.799999999999,433.35599999999994,CA,San Bernardino County,California,Yucaipa,34.03363,
199,SO - 0008890,2014-01-05,Zoovu Corp,Export,Product 3,5,3631.4,18157.0,1561.502,FL,Pinellas County,Florida,Palm Harbor,28.07807,
200,SO - 0009788,2014-01-05,Rooxo Company,Distributor,Product 13,10,2827.4,28274.0,2261.92,OH,Montgomery County,Ohio,Dayton,39.75895,
201,SO - 0009911,2014-01-05,US Ltd,Distributor,Product 17,5,911.2,4556.0,446.488,CA,Orange County,California,Buena Park,33.86751,
202,SO - 000201,2014-01-05,Tambee Company,Wholesale,Product 25,6,1983.2,11899.2,1447.736,IN,Marion County,Indiana,Wayne,39.77186,
203,SO - 0002018,2014-01-05,Aimbo Corp,Wholesale,Product 6,7,2365.1,16555.7,1087.946,NY,Westchester County,New York,New Rochelle,40.91149,
204,SO - 0003671,2014-01-05,Wise Company,Wholesale,Product 27,5,3343.3,16716.5,1370.753,OK,Oklahoma County,Oklahoma,Edmond,35.65283,
205,SO - 0004962,2014-01-05,WOCKHARDT Group,Distributor,Product 13,8,5996.5,47972.0,5097.025,FL,Flagler County,Florida,Palm Coast,29.58497,
206,SO - 0007547,2014-01-05,Skinder Group,Wholesale,Product 2,5,221.1,1105.5,101.706,WA,Franklin County,Washington,Pasco,46.23958,
207,SO - 0010693,2014-01-05,Viva Ltd,Wholesale,Product 3,9,3289.7000000000003,29607.300000000003,2500.172,OK,Cleveland County,Oklahoma,Moore,35.33951,
208,SO - 0008591,2014-01-05,Mylan Corp,Distributor,Product 25,9,797.3000000000001,7175.700000000001,422.5690000000001,NE,Sarpy County,Nebraska,Bellevue,41.13667,
209,SO - 0008286,2014-01-05,American Corp,Wholesale,Product 25,5,1782.2,8911.0,1354.472,TX,Fort Bend County/Harris County,Texas,Missouri City,29.56294,
210,SO - 0001079,2014-01-05,Mita Corp,Wholesale,Product 7,11,1005.0,11055.0,623.1,TX,Rockwall County/Kaufman County/Collin County/Denton County/Dallas County,Texas,Dallas,32.79333,
211,SO - 0001280,2014-01-05,Trunyx Ltd,Distributor,Product 17,7,931.3000000000001,6519.1,391.146,IL,Cook County,Illinois,Evanston,42.04114,
212,SO - 0002132,2014-01-05,Neutrogena Ltd,Wholesale,Product 6,7,1775.5,12428.5,727.9549999999999,CA,Madera County,California,Madera,36.96134,
213,SO - 0003300,2014-01-05,Neutrogena Ltd,Wholesale,Product 4,10,1018.4,10184.0,539.7520000000001,VA,Portsmouth city,Virginia,Portsmouth,36.83543,
214,SO - 0003830,2014-01-05,Chatterpoi Corp,Export,Product 17,11,187.6,2063.6,80.66799999999999,OH,Butler County,Ohio,West Chester,39.34021,
215,SO - 0006704,2014-01-05,Realcube Company,Wholesale,Product 20,9,5085.3,45767.700000000004,3661.416,NJ,Hudson County,New Jersey,Jersey City,40.72816,
216,SO - 0007421,2014-01-05,Avavee Group,Wholesale,Product 5,10,3839.1,38391.0,2303.46,IL,Sangamon County,Illinois,Capital,39.79106,
217,SO - 0007832,2014-01-05,NARS Group,Distributor,Product 26,11,1266.3,13929.3,848.421,AR,Washington County/Benton County,Arkansas,Springdale,36.19007,
218,SO - 0010609,2014-01-05,Dynazzy Company,Export,Product 25,12,951.4,11416.8,780.1479999999999,CA,Riverside County,California,Riverside,33.95333,
219,SO - 000490,2014-01-05,Quaxo Ltd,Wholesale,Product 26,7,234.5,1641.5,187.60000000000002,CA,San Mateo County,California,Redwood City,37.48522,
220,SO - 0001318,2014-01-05,Zooveo Company,Wholesale,Product 14,8,1983.2,15865.6,1487.4,IN,St. Joseph County,Indiana,South Bend,41.68338,
221,SO - 0001795,2014-01-05,Accudial Company,Wholesale,Product 13,9,4006.6,36059.4,3205.28,IL,Cook County,Illinois,Cicero (Township),41.84454,
222,SO - 0002695,2014-01-05,Skinder Group,Wholesale,Product 17,5,234.5,1172.5,173.53,CA,Los Angeles County,California,Huntington Park,33.98168,
223,SO - 0003660,2014-01-05,Tambee Company,Distributor,Product 10,9,5226.0,47034.0,3814.98,CT,New Haven County,Connecticut,West Haven,41.27065,
224,SO - 0005440,2014-01-05,ALK-Abello Ltd,Distributor,Product 5,11,917.9,10096.9,706.783,MO,Christian County/Greene County,Missouri,Springfield,37.19415,
225,SO - 0005573,2014-01-05,Aibox Company,Wholesale,Product 14,5,2378.5,11892.5,1974.155,TN,Shelby County,Tennessee,Bartlett,35.20453,
226,SO - 0006929,2014-01-05,American Corp,Wholesale,Product 9,11,2666.6,29332.6,2239.944,IN,Marion County,Indiana,Lawrence (Township),39.8716,
227,SO - 0008546,2014-01-05,Feednation Corp,Export,Product 16,7,757.1,5299.7,499.68600000000004,CA,Santa Clara County,California,Santa Clara,37.35411,
228,SO - 0008664,2014-01-05,Kazu Corp,Wholesale,Product 19,10,1092.1000000000001,10921.000000000002,556.9710000000001,TX,Harrison County/Gregg County,Texas,Longview,32.51934,
229,SO - 0008494,2014-01-05,GOOD Ltd,Export,Product 26,11,1065.3,11718.3,490.038,IA,Linn County,Iowa,Cedar Rapids,42.00833,
230,SO - 0010420,2014-01-05,The Ltd,Wholesale,Product 1,8,1038.5,8308.0,830.8000000000001,FL,Brevard County,Florida,Palm Bay,28.03446,
231,SO - 000460,2014-01-05,Gigabox Group,Wholesale,Product 16,5,1728.6000000000001,8643.0,708.726,NY,Bronx County,New York,The Bronx,40.83722,
232,SO - 0002439,2014-01-05,Tagfeed Ltd,Distributor,Product 8,8,1775.5,14204.0,1047.5449999999998,CA,Orange County,California,Westminster,33.75918,
233,SO - 0003678,2014-01-05,Skippad Ltd,Wholesale,Product 26,5,1232.8,6164.0,505.448,IL,Cook County,Illinois,Palatine (Township),42.11125,
234,SO - 0005861,2014-01-05,Bath Group,Export,Product 14,5,1869.3,9346.5,972.0360000000001,CO,Weld County,Colorado,Greeley,40.42331,
235,SO - 0010490,2014-01-05,Nlounge Ltd,Distributor,Product 13,7,1085.4,7597.800000000001,846.6120000000001,TX,Dallas County,Texas,DeSoto,32.58986,
236,SO - 0001219,2014-01-06,Family Corp,Wholesale,Product 14,5,180.9,904.5,130.248,MI,Oakland County,Michigan,Waterford,42.66198,
237,SO - 0001259,2014-01-06,Unit Ltd,Distributor,Product 19,8,3825.7000000000003,30605.600000000002,2601.4760000000006,IA,Scott County,Iowa,Davenport,41.52364,
238,SO - 0001802,2014-01-06,General Company,Distributor,Product 18,9,1159.1000000000001,10431.900000000001,533.186,IL,Cook County,Illinois,Arlington Heights,42.08836,
239,SO - 0002564,2014-01-06,Army Group,Wholesale,Product 3,12,167.5,2010.0,103.85,TX,Jones County/Taylor County,Texas,Abilene,32.45451,
240,SO - 0002932,2014-01-06,Muxo Group,Wholesale,Product 15,5,1112.2,5561.0,544.9780000000001,MI,Macomb County,Michigan,Clinton,42.59034,
241,SO - 0004007,2014-01-06,Revitol Company,Wholesale,Product 21,11,1011.7,11128.7,586.786,UT,Cache County,Utah,Logan,41.73549,
242,SO - 0005147,2014-01-06,Z.H.T. Group,Export,Product 19,6,1065.3,6391.799999999999,777.669,IN,Allen County,Indiana,Wayne,41.05238,
243,SO - 0007099,2014-01-06,Jayo Company,Distributor,Product 2,7,3899.4,27295.8,1598.754,FL,Pinellas County,Florida,Pinellas Park,27.8428,
244,SO - 0008693,2014-01-06,Livepath Corp,Wholesale,Product 10,9,6050.1,54450.9,3025.05,TX,Cameron County,Texas,Brownsville,25.90175,
245,SO - 000343,2014-01-06,Cogidoo Company,Wholesale,Product 25,11,6391.8,70309.8,4793.85,CT,New Haven County,Connecticut,Meriden (Town),41.53678,
246,SO - 0003171,2014-01-06,Realbridge Corp,Distributor,Product 6,11,3966.4,43630.4,2816.144,CT,New Haven County,Connecticut,Milford,41.22509,
247,SO - 0004230,2014-01-06,ALK-Abello Ltd,Export,Product 2,12,1889.4,22672.800000000003,888.018,CA,San Francisco County,California,San Francisco,37.775,
248,SO - 0007706,2014-01-06,Yombu Corp,Export,Product 21,6,864.3000000000001,5185.8,579.0810000000001,FL,Miami-Dade County,Florida,The Hammocks,25.67149,
249,SO - 0008142,2014-01-06,Zoomdog Corp,Distributor,Product 2,11,850.9,9359.9,697.7379999999999,AL,Limestone County/Morgan County,Alabama,Decatur,34.57332,
250,SO - 0009260,2014-01-06,Pfizer Corp,Distributor,Product 13,9,1092.1000000000001,9828.900000000001,709.8650000000001,NY,Rockland County,New York,Clarkstown,41.13418,
251,SO - 0008352,2014-01-06,Rochester Group,Wholesale,Product 25,10,3872.6,38726.0,2517.19,SC,Berkeley County/Charleston County,South Carolina,Charleston,32.81793,
252,SO - 000365,2014-01-06,Voolia Ltd,Distributor,Product 25,5,1018.4,5092.0,753.616,DE,New Castle County,Delaware,Wilmington,39.74595,
253,SO - 0001448,2014-01-06,Avamba Company,Wholesale,Product 19,8,4020.0,32160.0,3015.0,NJ,Middlesex County,New Jersey,Old Bridge (Township),40.40463,
254,SO - 0004174,2014-01-06,Pfizer Corp,Wholesale,Product 23,10,2378.5,23785.0,1879.015,IL,Cook County/DuPage County,Illinois,Chicago,41.83755,
255,SO - 0006803,2014-01-06,Organon Corp,Wholesale,Product 18,7,1943.0,13601.0,835.49,OR,Deschutes County,Oregon,Bend,44.05817,
256,SO - 0007951,2014-01-06,Muxo Group,Distributor,Product 3,7,167.5,1172.5,135.675,NY,Rockland County,New York,Clarkstown,41.13418,
257,SO - 0010640,2014-01-06,Colgate-Pa Group,Export,Product 17,8,1695.1000000000001,13560.800000000001,983.158,IL,McLean County,Illinois,Normal (Township),40.53839,
258,SO - 000704,2014-01-06,Centizu Company,Wholesale,Product 1,11,6184.1,68025.1,4638.075000000001,CA,Riverside County,California,Eastvale,33.96358,
259,SO - 0001873,2014-01-06,Dazzlesphe Corp,Distributor,Product 15,6,1072.0,6432.0,707.52,IL,DuPage County,Illinois,Downers Grove (Township),41.7543,
260,SO - 0003789,2014-01-06,Family Corp,Wholesale,Product 13,8,268.0,2144.0,166.16,FL,Sarasota County,Florida,Sarasota,27.33643,
261,SO - 0006831,2014-01-06,SEINDNI Corp,Wholesale,Product 26,5,1105.5,5527.5,563.8050000000001,NJ,Ocean County,New Jersey,Toms River (Township),39.99426,
262,SO - 0008691,2014-01-06,Aveda Group,Wholesale,Product 25,11,683.4,7517.4,314.364,FL,Lee County,Florida,Lehigh Acres,26.62535,
263,SO - 0010027,2014-01-06,CLINIQUE Ltd,Distributor,Product 15,8,3852.5,30820.0,2311.5,OH,Trumbull County/Mahoning County,Ohio,Youngstown,41.0991,
264,SO - 0001657,2014-01-06,Mylan Corp,Wholesale,Product 3,11,3041.8,33459.8,1551.3180000000002,CA,Sonoma County,California,Petaluma,38.23242,
265,SO - 0002634,2014-01-06,Fred's Company,Wholesale,Product 3,7,1125.6000000000001,7879.200000000001,585.3120000000001,MI,Kent County,Michigan,Grand Rapids,42.96336,
266,SO - 0003823,2014-01-06,Arbor Company,Distributor,Product 4,5,737.0,3685.0,346.39,VA,Richmond city,Virginia,Richmond,37.55376,
267,SO - 0003867,2014-01-06,Zoonoodle Ltd,Wholesale,Product 28,11,5313.1,58444.100000000006,2125.2400000000002,CO,Jefferson County/Adams County,Colorado,Westminster,39.88219,
268,SO - 0004712,2014-01-06,NARS Group,Wholesale,Product 5,11,6277.900000000001,69056.90000000001,3892.2980000000002,UT,Salt Lake County,Utah,Taylorsville,40.66772,
269,SO - 0004724,2014-01-06,Arbor Company,Wholesale,Product 5,7,2572.8,18009.600000000002,1132.0320000000002,CA,Orange County,California,Lake Forest,33.64697,
270,SO - 0005638,2014-01-06,Revitol Company,Distributor,Product 14,5,2613.0,13065.0,1045.2,WA,Yakima County,Washington,Yakima,46.60207,
271,SO - 0006294,2014-01-06,Browsetype Corp,Wholesale,Product 26,6,1943.0,11658.0,1165.8,MN,Ramsey County,Minnesota,St. Paul,44.94441,
272,SO - 0006475,2014-01-06,Talane Group,Distributor,Product 23,7,1259.6000000000001,8817.2,617.2040000000001,MI,Macomb County,Michigan,Macomb,42.67403,
273,SO - 0007567,2014-01-06,American Corp,Wholesale,Product 9,5,1105.5,5527.5,729.63,TX,Martin County/Midland County,Texas,Midland,32.02464,
274,SO - 0009678,2014-01-06,Avamba Company,Distributor,Product 3,11,5159.0,56749.0,2785.86,MD,Frederick County,Maryland,Frederick,39.41427,
275,SO - 0010516,2014-01-06,WOCKHARDT Group,Wholesale,Product 19,6,3926.2000000000003,23557.2,2316.458,CT,Fairfield County,Connecticut,Bridgeport (Town),41.18739,
276,SO - 0009396,2014-01-06,Pfizer Corp,Distributor,Product 12,10,850.9,8509.0,340.36,TN,Davidson County,Tennessee,Nashville,36.16913,
277,SO - 000159,2014-01-06,Zooveo Company,Wholesale,Product 14,12,857.6,10291.2,686.08,CA,Los Angeles County,California,Downey,33.94001,
278,SO - 000801,2014-01-06,Yodoo Ltd,Wholesale,Product 26,5,1065.3,5326.5,671.139,IL,Cook County,Illinois,Northfield (Township),42.10881,
279,SO - 0001024,2014-01-06,Tambee Company,Wholesale,Product 22,12,3530.9,42370.8,2577.557,NY,Rockland County,New York,Orangetown,41.05369,
280,SO - 0001978,2014-01-06,Shuffledri Group,Distributor,Product 23,12,3986.5,47838.0,2670.9550000000004,CT,Hartford County,Connecticut,Bristol,41.67176,
281,SO - 0003609,2014-01-06,Brightdog Corp,Distributor,Product 15,8,1963.1000000000001,15704.800000000001,1197.491,IA,Plymouth County/Woodbury County,Iowa,Sioux City,42.49567,
282,SO - 0004511,2014-01-06,Liberty Group,Distributor,Product 28,10,1239.5,12395.0,942.02,IL,McLean County,Illinois,Bloomington,40.4842,
283,SO - 0005449,2014-01-06,Rooxo Company,Wholesale,Product 20,6,3979.8,23878.800000000003,1790.91,KS,Shawnee County,Kansas,Topeka,39.04833,
284,SO - 0005614,2014-01-06,Colgate-Pa Group,Export,Product 7,7,2338.3,16368.100000000002,1028.852,CT,Fairfield County,Connecticut,Stratford (CDP),41.18454,
285,SO - 0010750,2014-01-06,Aveda Group,Distributor,Product 15,10,1139.0,11390.0,455.6,MD,Charles County,Maryland,Waldorf,38.62456,
286,SO - 0008720,2014-01-06,Flipbug Ltd,Wholesale,Product 25,6,268.0,1608.0,209.04000000000002,CA,Solano County,California,Vacaville,38.35658,
287,SO - 0010148,2014-01-06,Alembic Ltd,Export,Product 25,6,1005.0,6030.0,502.5,CA,San Diego County,California,El Cajon,32.79477,
288,SO - 000513,2014-01-07,Avavee Group,Distributor,Product 25,11,3946.3,43409.3,2012.613,TX,Galveston County/Harris County,Texas,League City,29.49006,
289,SO - 0003588,2014-01-07,Skippad Ltd,Export,Product 26,7,214.4,1500.8,137.216,CA,Orange County,California,Laguna Niguel,33.52253,
290,SO - 0005064,2014-01-07,Nlounge Ltd,Distributor,Product 28,8,2626.4,21011.2,1365.728,MT,Missoula County,Montana,Missoula,46.87215,
291,SO - 0005739,2014-01-07,Blogspan Ltd,Wholesale,Product 13,5,1132.3,5661.5,600.119,TX,Hidalgo County,Texas,McAllen,26.20341,
292,SO - 0010273,2014-01-07,Quaxo Ltd,Wholesale,Product 2,6,2418.7000000000003,14512.2,1910.7730000000004,CO,Adams County,Colorado,Commerce City,39.80832,
293,SO - 0010205,2014-01-07,Quimm Company,Export,Product 25,8,897.8000000000001,7182.400000000001,763.13,VA,Loudoun County,Virginia,Leesburg,39.11566,
294,SO - 0009690,2014-01-07,BB17 Company,Export,Product 13,11,871.0,9581.0,418.08,SC,York County,South Carolina,Rock Hill,34.92487,
295,SO - 0009887,2014-01-07,Flipstorm Group,Wholesale,Product 4,10,737.0,7370.0,449.57,IL,Cook County,Illinois,Oak Park (Township),41.88716,
296,SO - 0008915,2014-01-07,Deseret Group,Wholesale,Product 8,8,2291.4,18331.2,1260.2700000000002,IN,Vigo County,Indiana,Harrison,39.47555,
297,SO - 0007055,2014-01-07,Kare Corp,Wholesale,Product 13,6,3691.7000000000003,22150.2,2178.103,NY,Onondaga County,New York,Syracuse,43.04812,
298,SO - 0010017,2014-01-07,SHISEIDO Ltd,Distributor,Product 7,12,1246.2,14954.400000000001,834.9540000000001,PA,Lackawanna County,Pennsylvania,Scranton,41.40897,
299,SO - 0009046,2014-01-07,Kare Corp,Wholesale,Product 14,12,214.4,2572.8,150.07999999999998,ID,Canyon County,Idaho,Caldwell,43.66294,
300,SO - 0009328,2014-01-07,Safecor Corp,Export,Product 26,5,6009.900000000001,30049.500000000004,3726.1380000000004,CA,Los Angeles County,California,South Gate,33.95474,
301,SO - 0003024,2014-01-07,Vinte Group,Wholesale,Product 18,7,214.4,1500.8,147.93599999999998,FL,Pinellas County,Florida,Palm Harbor,28.07807,
302,SO - 0003664,2014-01-07,Skinder Group,Wholesale,Product 9,6,247.9,1487.4,138.824,IL,Cook County/Kane County,Illinois,Elgin,42.03964,
303,SO - 0003697,2014-01-07,Mita Corp,Wholesale,Product 26,7,2532.6,17728.2,1874.124,CA,Los Angeles County,California,Pico Rivera,33.98307,
304,SO - 0010476,2014-01-07,Zooveo Company,Wholesale,Product 16,7,3618.0,25326.0,2026.0800000000002,MN,Dakota County,Minnesota,Burnsville,44.76774,
305,SO - 0009256,2014-01-07,Walgreen Corp,Export,Product 20,7,1916.2,13413.4,1092.234,CA,Kings County,California,Hanford,36.32745,
306,SO - 0001704,2014-01-07,Jayo Company,Distributor,Product 25,5,207.70000000000002,1038.5,145.39000000000001,CA,Stanislaus County,California,Turlock,37.49466,
307,SO - 0009606,2014-01-07,Twinte Group,Wholesale,Product 15,11,2907.8,31985.800000000003,1570.2120000000002,NJ,Monmouth County,New Jersey,Howell,40.18205,
